Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open,deviation,ratio
10/31/2024 12:00:00 am,391.4352,375.0,27.17612,16.43520000000001,14.403645553522725
10/31/2024 12:14:00 am,402.52365,375.0,27.17612,27.523649999999975,14.81166737562242
10/31/2024 12:30:00 am,380.72775,375.0,26.70198,5.7277500000000146,14.25840892697845
10/31/2024 12:46:00 am,382.73955,375.0,26.70198,7.739550000000008,14.3337516543717
10/31/2024 1:00:00 am,384.86595,375.0,26.70198,9.865949999999998,14.413386198326867
10/31/2024 1:14:00 am,384.27975,375.0,26.70198,9.279749999999979,14.391432770154124
10/31/2024 1:28:00 am,383.2236,375.0,26.70198,8.223599999999976,14.351879523540951
10/31/2024 1:44:00 am,378.5196,375.0,26.70198,3.5196000000000254,14.175712812308301
10/31/2024 2:00:00 am,374.74245,375.0,26.70198,-0.25754999999998063,14.034257010154304
10/31/2024 2:14:00 am,370.43145,375.0,26.70198,-4.568550000000016,13.87280830859734
10/31/2024 2:30:00 am,364.6467,375.0,26.70198,-10.35329999999999,13.65616707075655
10/31/2024 2:46:00 am,356.7471,375.0,26.70198,-18.25290000000001,13.360323841153352
10/31/2024 2:58:00 am,348.91725,375.0,26.77205,-26.082749999999976,13.032892512900581
10/31/2024 3:14:00 am,351.435,375.0,31.71132,-23.564999999999998,11.082320130477067
10/31/2024 3:28:00 am,367.9839,375.0,31.93819,-7.0160999999999945,11.521751858824812
10/31/2024 3:44:00 am,360.4317,375.0,31.93819,-14.568300000000022,11.285288865774797
10/31/2024 4:00:00 am,353.01495,375.0,31.93819,-21.98505,11.053066876989586
10/31/2024 4:14:00 am,347.2278,375.0,32.27454,-27.772199999999998,10.758566969505994
10/31/2024 4:30:00 am,387.82695,375.0,32.52163,12.82695000000001,11.925200243653224
10/31/2024 4:46:00 am,391.9182,375.0,32.52163,16.918200000000013,12.051001133707013
10/31/2024 4:58:00 am,391.35405,375.0,32.52163,16.354049999999972,12.03365421720867
10/31/2024 5:14:00 am,385.34715,375.0,27.57308,10.34715,13.975484421762095
10/31/2024 5:30:00 am,369.4662,375.0,27.57308,-5.533799999999985,13.39952591440637
10/31/2024 5:44:00 am,364.9056,375.0,27.57308,-10.094400000000007,13.234125458599474
10/31/2024 6:00:00 am,376.30095,375.0,27.57308,1.3009500000000003,13.6474035544814
10/31/2024 6:14:00 am,403.18215,375.0,27.57308,28.18214999999998,14.6223109641723
10/31/2024 6:30:00 am,372.96255,375.0,27.15914,-2.0374499999999784,13.732487479353177
10/31/2024 6:44:00 am,381.4254,375.0,27.15914,6.425400000000025,14.044089761310557
10/31/2024 6:58:00 am,395.61885,375.0,27.15914,20.61885000000001,14.566692833425506
10/31/2024 7:14:00 am,403.7988,375.0,26.95109,28.79880000000003,14.982651907585186
10/31/2024 7:30:00 am,380.157,375.0,26.74255,5.156999999999982,14.215435700783955
10/31/2024 7:44:00 am,383.89305,375.0,26.74255,8.893050000000017,14.355140029653118
10/31/2024 8:00:00 am,383.85165,375.0,26.74255,8.851650000000006,14.353591934950106
10/31/2024 8:16:00 am,382.32105,375.0,26.74255,7.321050000000014,14.296357303248943
10/31/2024 8:30:00 am,379.84755,375.0,26.74255,4.8475500000000125,14.203864253782829
10/31/2024 8:44:00 am,375.29715,375.0,26.74255,0.2971499999999878,14.033708453382342
10/31/2024 8:58:00 am,371.1993,375.0,26.74255,-3.800700000000006,13.880475122978174
10/31/2024 9:14:00 am,362.8299,375.0,26.74255,-12.17009999999999,13.567513195263727
10/31/2024 9:30:00 am,357.57825,375.0,26.74255,-17.421749999999975,13.371135138571303
10/31/2024 9:44:00 am,347.8146,375.0,26.87227,-27.185400000000016,12.943253398391724
10/31/2024 10:00:00 am,350.36805,375.0,31.51879,-24.631950000000018,11.116164357832265
10/31/2024 10:16:00 am,366.1869,375.0,31.93419,-8.81310000000002,11.466923068974037
10/31/2024 10:28:00 am,356.53905,375.0,31.93419,-18.460950000000025,11.16480643473343
10/31/2024 10:44:00 am,346.10175,375.0,32.21342,-28.89825000000002,10.744023764008913
10/31/2024 10:58:00 am,381.33885,375.0,32.59013,6.3388499999999794,11.70105335572457
10/31/2024 11:14:00 am,388.8678,375.0,32.59013,13.867799999999988,11.93207268581009
10/31/2024 11:30:00 am,390.71445,375.0,32.59013,15.71445,11.988735546621015
10/31/2024 11:44:00 am,390.4104,375.0,32.59013,15.410399999999981,11.979406034894613
10/31/2024 12:00:00 pm,392.3283,375.0,32.59013,17.328300000000013,12.03825514043669
10/31/2024 12:16:00 pm,375.55305,375.0,32.59013,0.5530499999999847,11.5235210783142
10/31/2024 12:28:00 pm,378.5421,375.0,32.59013,3.542100000000005,11.615237496751316
10/31/2024 12:44:00 pm,391.3623,375.0,32.59013,16.362300000000005,12.00861426450278
10/31/2024 1:00:00 pm,387.04995,375.0,27.59917,12.049950000000024,14.023970648392687
10/31/2024 1:14:00 pm,392.16345,375.0,27.59917,17.16345000000001,14.20924795926834
10/31/2024 1:30:00 pm,373.4718,375.0,27.13345,-1.5282000000000266,13.76425777039042
10/31/2024 1:44:00 pm,382.32855,375.0,27.13345,7.328550000000007,14.09067221455436
10/31/2024 2:00:00 pm,388.60875,375.0,27.13345,13.608749999999986,14.3221282218074
10/31/2024 2:14:00 pm,394.0902,375.0,27.13345,19.09019999999998,14.524146394947932
10/31/2024 2:28:00 pm,397.1235,375.0,27.13345,22.12349999999998,14.635938297562602
10/31/2024 2:44:00 pm,391.8903,375.0,27.13345,16.890300000000025,14.44306934798192
10/31/2024 3:00:00 pm,391.26240000000007,375.0,27.13345,16.26240000000007,14.419928169842024
10/31/2024 3:14:00 pm,388.79865,375.0,27.13345,13.79865000000001,14.329126963213303
10/31/2024 3:30:00 pm,385.16265,375.0,27.13345,10.162649999999985,14.195122625394117
10/31/2024 3:46:00 pm,383.72205,375.0,27.13345,8.722050000000024,14.1420294875882
10/31/2024 4:00:00 pm,377.50425,375.0,27.13345,2.504250000000013,13.912873224746578
10/31/2024 4:14:00 pm,368.8425,375.0,27.13345,-6.157500000000027,13.59364548186832
10/31/2024 4:28:00 pm,364.9485,375.0,27.13345,-10.051499999999976,13.450132585425003
10/31/2024 4:44:00 pm,353.8239,375.0,27.13345,-21.17610000000002,13.040136805308576
10/31/2024 5:00:00 pm,346.8498,375.0,27.25162,-28.150199999999984,12.727676373000946
10/31/2024 5:14:00 pm,358.07565,375.0,31.97817,-16.924350000000004,11.197502858981611
10/31/2024 5:30:00 pm,350.64765,375.0,31.97817,-24.35235,10.965219398108147
10/31/2024 5:46:00 pm,347.7393,375.0,32.47241,-27.260699999999986,10.708761684149712
10/31/2024 5:58:00 pm,389.4867,375.0,32.52616,14.486699999999985,11.974567548090523
10/31/2024 6:14:00 pm,394.1541,375.0,32.52616,19.154100000000028,12.118064351893985
10/31/2024 6:28:00 pm,389.4676500000001,375.0,32.52616,14.467650000000106,11.973981865673665
10/31/2024 6:44:00 pm,393.64290000000005,375.0,32.52616,18.642900000000054,12.102347771762792
10/31/2024 7:00:00 pm,380.4375,375.0,32.52616,5.4375,11.696354565063936
10/31/2024 7:14:00 pm,386.4477,375.0,32.52616,11.447699999999998,11.881135061747223
10/31/2024 7:30:00 pm,397.2879,375.0,32.52616,22.28789999999998,12.214411415303866
10/31/2024 7:46:00 pm,394.23855,375.0,27.56656,19.238549999999975,14.301332846753457
10/31/2024 7:58:00 pm,393.3465,375.0,27.56656,18.346499999999992,14.268972987561742
10/31/2024 8:14:00 pm,378.3774,375.0,27.15282,3.377400000000023,13.935105083007954
10/31/2024 8:30:00 pm,387.57360000000006,375.0,27.15282,12.573600000000056,14.273788136922798
10/31/2024 8:44:00 pm,393.5628,375.0,27.15282,18.56279999999998,14.494361911580455
10/31/2024 9:00:00 pm,395.5602,375.0,27.15282,20.56020000000001,14.567923331720243
10/31/2024 9:14:00 pm,397.34055,375.0,27.15282,22.340550000000007,14.633491107001042
10/31/2024 9:30:00 pm,399.0927,375.0,27.15282,24.09269999999998,14.69802031612186
10/31/2024 9:44:00 pm,395.1003,375.0,27.15282,20.100300000000004,14.550985864451649
10/31/2024 9:58:00 pm,392.93145,375.0,27.15282,17.931449999999984,14.471110183030714
10/31/2024 10:14:00 pm,389.11125,375.0,27.15282,14.111249999999984,14.330417614082073
10/31/2024 10:30:00 pm,383.28765,375.0,27.15282,8.287649999999985,14.115942653470247
10/31/2024 10:44:00 pm,378.117,375.0,27.15282,3.1170000000000186,13.925514918892404
10/31/2024 11:00:00 pm,369.4143,375.0,27.15282,-5.585699999999974,13.605006772777195
10/31/2024 11:16:00 pm,362.7906,375.0,27.15282,-12.209400000000016,13.361065259520005
10/31/2024 11:30:00 pm,354.6297,375.0,27.15282,-20.370299999999986,13.060510841967798
10/31/2024 11:44:00 pm,347.41470000000004,375.0,27.20716,-27.58529999999996,12.769237950598301
10/31/2024 11:58:00 pm,350.05965,375.0,31.99441,-24.940350000000024,10.941275366540593
11/01/2024 12:14:00 am,349.3515,375.0,32.12311,-25.648500000000013,10.87539469248152
11/01/2024 12:30:00 am,356.76345,375.0,32.12311,-18.236550000000022,11.106130446273726
11/01/2024 12:44:00 am,358.99425,375.0,32.12311,-16.005749999999978,11.175575777065173
11/01/2024 1:00:00 am,368.18475,375.0,32.12311,-6.815249999999992,11.461678212352417
11/01/2024 1:16:00 am,356.07585,375.0,32.12311,-18.924149999999997,11.084725295900679
11/01/2024 1:28:00 am,348.6102,375.0,32.2995,-26.38979999999998,10.79305252403288
11/01/2024 1:44:00 am,353.4846,375.0,32.46087,-21.5154,10.889560261323865
11/01/2024 1:58:00 am,399.156,375.0,32.54506,24.156000000000006,12.264718516420004
11/01/2024 2:14:00 am,381.1647,375.0,27.44286,6.164699999999982,13.889394181218721
11/01/2024 2:30:00 am,382.07295,375.0,27.44286,7.072949999999992,13.922490221500237
11/01/2024 2:44:00 am,391.18815,375.0,27.44286,16.188150000000007,14.254642191083583
11/01/2024 3:00:00 am,404.19825,375.0,27.44286,29.198249999999973,14.728721787743696
11/01/2024 3:16:00 am,375.6963,375.0,26.96547,0.6963000000000079,13.932495891968507
11/01/2024 3:28:00 am,384.588,375.0,26.96547,9.588000000000022,14.262239820036514
11/01/2024 3:44:00 am,387.17805,375.0,26.96547,12.178049999999985,14.358290435879663
11/01/2024 4:00:00 am,388.9983,375.0,26.96547,13.998299999999972,14.425793431377238
11/01/2024 4:14:00 am,390.19409999999993,375.0,26.96547,15.194099999999935,14.470139033363777
11/01/2024 4:30:00 am,389.2587,375.0,26.96547,14.258699999999976,14.435450225788758
11/01/2024 4:44:00 am,386.81445,375.0,26.96547,11.814450000000022,14.344806524788925
11/01/2024 5:00:00 am,383.3721,375.0,26.96547,8.372099999999989,14.21714882032466
11/01/2024 5:14:00 am,378.219,375.0,26.96547,3.218999999999994,14.026048869164898
11/01/2024 5:28:00 am,374.2278,375.0,26.96547,-0.772199999999998,13.878037356663912
11/01/2024 5:44:00 am,365.93325,375.0,26.96547,-9.066750000000013,13.570438416241215
11/01/2024 6:00:00 am,357.26445,375.0,26.96547,-17.73554999999999,13.248960615186755
11/01/2024 6:14:00 am,347.2515,375.0,26.96547,-27.74849999999998,12.877635731919378
11/01/2024 6:30:00 am,351.8634,375.0,32.02424,-23.136599999999987,10.987408288221673
11/01/2024 6:46:00 am,375.60825,375.0,32.55748,0.6082499999999982,11.536772809197764
11/01/2024 7:00:00 am,379.1397,375.0,32.55748,4.139700000000005,11.645240970738522
11/01/2024 7:14:00 am,385.09005,375.0,32.55748,10.09005000000002,11.828005423024141
11/01/2024 7:28:00 am,383.03895,375.0,32.55748,8.03895,11.765006075408785
11/01/2024 7:44:00 am,393.3516,375.0,32.55748,18.35160000000002,12.081758170472655
11/01/2024 8:00:00 am,385.3179,375.0,32.55748,10.317900000000009,11.835003814791563
11/01/2024 8:14:00 am,374.3547,375.0,32.55748,-0.6453000000000202,11.498270136386477
11/01/2024 8:30:00 am,382.7622,375.0,32.55748,7.762200000000007,11.756505724644537
11/01/2024 8:46:00 am,390.58695,375.0,27.60731,15.586950000000002,14.147953929593287
11/01/2024 8:58:00 am,397.3077,375.0,27.60731,22.30770000000001,14.391394887803267
11/01/2024 9:14:00 am,377.47635,375.0,27.1532,2.476350000000025,13.90172613172665
11/01/2024 9:28:00 am,388.26225,375.0,27.1532,13.262249999999995,14.298950031672142
11/01/2024 9:44:00 am,395.85255,375.0,27.1532,20.852550000000008,14.57848614527938
11/01/2024 10:00:00 am,398.883,375.0,27.1532,23.88299999999998,14.690091775554999
11/01/2024 10:14:00 am,402.74865,375.0,27.1532,27.748649999999998,14.832456211422596
11/01/2024 10:30:00 am,402.4513500000001,375.0,27.04894,27.451350000000105,14.878636648977745
11/01/2024 10:46:00 am,400.42005000000006,375.0,27.04894,25.42005000000006,14.803539436295841
11/01/2024 10:58:00 am,397.635,375.0,27.04894,22.63499999999999,14.700576066936447
11/01/2024 11:14:00 am,391.87335,375.0,27.04894,16.873350000000016,14.487567719844105
11/01/2024 11:30:00 am,370.95075,375.0,27.04894,-4.049249999999972,13.714058665515173
11/01/2024 11:44:00 am,361.67025,375.0,27.04894,-13.32974999999999,13.370958344393532
11/01/2024 12:00:00 pm,346.68645000000004,375.0,27.12025,-28.313549999999964,12.783305832357742
11/01/2024 12:14:00 pm,359.5425,375.0,31.95805,-15.457499999999982,11.250451764109513
11/01/2024 12:30:00 pm,377.31075,375.0,32.57053,2.3107499999999845,11.58442156145448
11/01/2024 12:44:00 pm,377.4762,375.0,32.57053,2.4762000000000057,11.58950130685623
11/01/2024 12:58:00 pm,369.5862,375.0,32.57053,-5.413799999999981,11.347257781804595
11/01/2024 1:14:00 pm,362.6043,375.0,32.57053,-12.395699999999977,11.132895289084951
11/01/2024 1:30:00 pm,0.0,375.0,62.10478,-375.0,0.0
11/01/2024 1:44:00 pm,209.00475,375.0,62.10478,-165.99525,3.3653569016748794
11/01/2024 2:00:00 pm,0.0,375.0,62.10478,-375.0,0.0
11/01/2024 2:16:00 pm,0.0,375.0,100.0,-375.0,0.0
11/01/2024 2:58:00 pm,0.0,375.0,100.0,-375.0,0.0
11/01/2024 4:00:00 pm,0.0,375.0,100.0,-375.0,0.0
11/01/2024 4:58:00 pm,0.0,375.0,100.0,-375.0,0.0
11/01/2024 6:00:00 pm,0.0,375.0,100.0,-375.0,0.0
11/01/2024 7:00:00 pm,0.0,375.0,100.0,-375.0,0.0
11/01/2024 8:00:00 pm,0.0,375.0,100.0,-375.0,0.0
11/01/2024 9:00:00 pm,0.0,375.0,100.0,-375.0,0.0
11/01/2024 10:00:00 pm,0.0,375.0,100.0,-375.0,0.0
11/01/2024 11:00:00 pm,0.0,375.0,100.0,-375.0,0.0
11/02/2024 1:00:00 am,0.0,375.0,100.0,-375.0,0.0
11/02/2024 2:00:00 am,0.0,375.0,100.0,-375.0,0.0
11/02/2024 2:30:00 am,189.8046,375.0,100.0,-185.1954,1.898046
11/02/2024 2:44:00 am,189.7206,375.0,100.0,-185.2794,1.897206
11/02/2024 3:00:00 am,189.72195,375.0,100.0,-185.27805,1.8972194999999998
11/02/2024 3:14:00 am,189.795,375.0,100.0,-185.205,1.8979499999999998
11/02/2024 3:30:00 am,189.36825,375.0,100.0,-185.63175,1.8936825
11/02/2024 3:44:00 am,189.32475,375.0,100.0,-185.67525,1.8932475
11/02/2024 3:58:00 am,189.4581,375.0,100.0,-185.5419,1.894581
11/02/2024 4:14:00 am,189.81885,375.0,100.0,-185.18115,1.8981885
11/02/2024 4:30:00 am,189.88275,375.0,100.0,-185.11725,1.8988275
11/02/2024 4:44:00 am,190.26225,375.0,100.0,-184.73775,1.9026224999999999
11/02/2024 5:00:00 am,190.35975,375.0,100.0,-184.64025,1.9035974999999998
11/02/2024 5:16:00 am,190.35735,375.0,100.0,-184.64265,1.9035735
11/02/2024 5:30:00 am,190.43415,375.0,100.0,-184.56585,1.9043415
11/02/2024 5:44:00 am,190.40985,375.0,100.0,-184.59015,1.9040985000000001
11/02/2024 5:58:00 am,190.2897,375.0,100.0,-184.7103,1.902897
11/02/2024 6:14:00 am,190.15725,375.0,100.0,-184.84275,1.9015725
11/02/2024 6:30:00 am,189.7155,375.0,100.0,-185.2845,1.897155
11/02/2024 6:44:00 am,189.54015,375.0,100.0,-185.45985,1.8954015000000002
11/02/2024 7:00:00 am,189.48525,375.0,100.0,-185.51475,1.8948525
11/02/2024 7:16:00 am,189.81135,375.0,100.0,-185.18865,1.8981135
11/02/2024 7:30:00 am,189.9483,375.0,100.0,-185.0517,1.8994829999999998
11/02/2024 7:44:00 am,190.017,375.0,100.0,-184.983,1.90017
11/02/2024 7:58:00 am,190.2645,375.0,100.0,-184.7355,1.902645
11/02/2024 8:14:00 am,190.269,375.0,100.0,-184.731,1.90269
11/02/2024 8:30:00 am,189.9174,375.0,100.0,-185.0826,1.899174
11/02/2024 8:44:00 am,190.00335,375.0,100.0,-184.99665,1.9000335000000002
11/02/2024 9:00:00 am,190.4775,375.0,100.0,-184.5225,1.9047749999999999
11/02/2024 9:14:00 am,190.695,375.0,100.0,-184.305,1.90695
11/02/2024 9:30:00 am,190.5831,375.0,100.0,-184.4169,1.905831
11/02/2024 9:44:00 am,190.3749,375.0,100.0,-184.6251,1.903749
11/02/2024 10:00:00 am,190.07475,375.0,100.0,-184.92525,1.9007475
11/02/2024 10:14:00 am,189.9543,375.0,100.0,-185.0457,1.899543
11/02/2024 10:30:00 am,0.0,375.0,0.0,-375.0,
11/02/2024 10:44:00 am,0.0,375.0,100.0,-375.0,0.0
11/02/2024 11:00:00 am,370.99365,375.0,26.58098,-4.006349999999998,13.957109557284946
11/02/2024 11:14:00 am,367.6158,375.0,26.58098,-7.384200000000021,13.830031849841502
11/02/2024 11:28:00 am,361.16475,375.0,26.58098,-13.835249999999974,13.587337637664225
11/02/2024 11:44:00 am,358.27485,375.0,26.58098,-16.725149999999985,13.478617041207661
11/02/2024 12:00:00 pm,360.97005,375.0,26.58098,-14.029949999999985,13.580012851294422
11/02/2024 12:14:00 pm,357.29505,375.0,26.58098,-17.704949999999997,13.441756097781196
11/02/2024 12:30:00 pm,354.73260000000005,375.0,26.58098,-20.267399999999952,13.345354460219301
11/02/2024 12:46:00 pm,353.41515,375.0,26.58098,-21.584850000000017,13.295790824868007
11/02/2024 1:00:00 pm,348.7866,375.0,26.58098,-26.21339999999998,13.121660676167696
11/02/2024 1:14:00 pm,345.61440000000005,375.0,27.31102,-29.385599999999954,12.654759873486968
11/02/2024 1:28:00 pm,382.4433,375.0,31.68171,7.443300000000022,12.071422281183688
11/02/2024 1:44:00 pm,374.96295,375.0,31.68171,-0.03705000000002201,11.83531286663504
11/02/2024 2:00:00 pm,374.79105,375.0,31.68171,-0.20895000000001573,11.829887023143637
11/02/2024 2:14:00 pm,369.183,375.0,31.68171,-5.817000000000007,11.652874797477788
11/02/2024 2:30:00 pm,362.8776,375.0,31.68171,-12.122400000000027,11.45385144930624
11/02/2024 2:46:00 pm,356.68035,375.0,31.68171,-18.319650000000024,11.25824174263321
11/02/2024 2:58:00 pm,352.58625,375.0,31.68171,-22.413749999999993,11.129015763353683
11/02/2024 3:14:00 pm,371.9694,375.0,32.10651,-3.0305999999999926,11.58548219660125
11/02/2024 3:28:00 pm,363.83115,375.0,32.10651,-11.16885000000002,11.33200556522649
11/02/2024 3:44:00 pm,360.3435,375.0,32.10651,-14.656499999999994,11.223378062579831
11/02/2024 4:00:00 pm,351.02610000000004,375.0,32.30051,-23.973899999999958,10.86750952229547
11/02/2024 4:14:00 pm,350.4123,375.0,32.41834,-24.587699999999984,10.809075973661823
11/02/2024 4:30:00 pm,362.0877,375.0,32.58616,-12.912300000000016,11.111702023190213
11/02/2024 4:44:00 pm,358.461,375.0,32.58616,-16.538999999999987,11.000406307463047
11/02/2024 4:58:00 pm,354.7755,375.0,32.58616,-20.224499999999978,10.88730614469456
11/02/2024 5:14:00 pm,353.08425,375.0,32.6464,-21.915750000000003,10.81541150019604
11/02/2024 5:30:00 pm,347.6436,375.0,32.70596,-27.356400000000008,10.629365412297943
11/02/2024 5:44:00 pm,376.7955,375.0,33.19822,1.795500000000004,11.349870565349589
11/02/2024 6:00:00 pm,384.66315,375.0,33.19822,9.663149999999973,11.586860681084708
11/02/2024 6:16:00 pm,392.3097,375.0,33.19822,17.30970000000002,11.81719080119356
11/02/2024 6:30:00 pm,397.674,375.0,33.19822,22.673999999999978,11.978774765635025
11/02/2024 6:44:00 pm,388.40655,375.0,33.19822,13.406549999999982,11.699619738648638
11/02/2024 6:58:00 pm,388.48905,375.0,33.19822,13.48905000000002,11.702104811643517
11/02/2024 7:14:00 pm,403.3266,375.0,33.19822,28.326599999999985,12.149042930614954
11/02/2024 7:30:00 pm,394.91715,375.0,28.26317,19.917149999999992,13.972854071217064
